order_id,user_id,order_date,revenue,category,city,order_status
ORD-001346,U1188,2024-10-11,119.58,Accessories,Pavlodar,completed
ORD-001308,U1183,2024-04-14,80.62,Books,Astana,completed
ORD-001716,U1237,2025-03-14,117.16,Books,Aktobe,completed
ORD-000244,U1020,2025-07-27,97.05,Sports,Astana,completed
ORD-001323,U1185,2024-03-27,133.16,Clothing,Pavlodar,completed
ORD-001881,U1277,2024-06-26,120.62,Home,Astana,completed
ORD-001950,U1306,2024-08-05,67.84,Clothing,Atyrau,completed
ORD-001112,U1109,2025-09-02,73.97,Beauty,Karaganda,completed
ORD-000703,U1060,2024-06-24,47.67,Beauty,Pavlodar,completed
ORD-001104,U1108,2024-07-12,123.78,Sports,Kostanay,completed
ORD-001115,U1110,2024-05-24,115.72,Home,Shymkent,completed
ORD-001698,U1234,2025-04-19,138.52,Sports,Shymkent,completed
ORD-000586,U1045,2025-10-20,147.05,Home,Astana,completed
ORD-001701,U1235,2024-02-28,187.59,Clothing,Atyrau,completed
ORD-001395,U1194,2024-10-28,85.76,Books,Pavlodar,completed
ORD-000021,U1002,2025-12-19,152.41,Beauty,Shymkent,completed
ORD-000076,U1007,2025-09-18,236.37,Sports,Atyrau,completed
ORD-000559,U1043,2025-12-02,141.12,Accessories,Astana,completed
ORD-000578,U1045,2025-08-04,262.26,Clothing,Astana,completed
ORD-000983,U1093,2024-09-13,73.5,Books,Aktobe,completed
ORD-000644,U1052,2024-09-10,42.61,Books,Karaganda,completed
ORD-001294,U1181,2024-09-05,87.89,Books,Almaty,completed
ORD-001904,U1287,2024-09-16,103.61,Clothing,Karaganda,completed
ORD-000994,U1094,2025-06-06,125.03,Accessories,Almaty,completed
ORD-000581,U1045,2025-09-21,287.07,Beauty,Astana,completed
ORD-001297,U1181,2025-02-05,113.5,Accessories,Almaty,completed
ORD-001923,U1297,2024-08-11,67.0,Home,Pavlodar,completed
ORD-000060,U1006,2025-07-27,397.71,Electronics,Almaty,completed
ORD-000577,U1045,2025-07-26,104.28,Clothing,Astana,completed
ORD-001154,U1114,2025-02-21,72.75,Clothing,Atyrau,completed
ORD-000391,U1032,2025-07-05,239.26,Home,Shymkent,completed
ORD-000007,U1001,2025-11-17,106.21,Sports,Astana,completed
ORD-000240,U1019,2025-12-06,272.91,Clothing,Shymkent,completed
ORD-000701,U1060,2024-05-14,45.21,Clothing,Pavlodar,completed
ORD-000107,U1009,2025-09-22,70.98,Beauty,Almaty,completed
ORD-000853,U1077,2025-11-04,151.76,Electronics,Atyrau,completed
ORD-000040,U1004,2025-10-17,27.65,Beauty,Pavlodar,completed
ORD-000905,U1084,2025-11-04,79.75,Clothing,Astana,completed
ORD-000330,U1027,2025-09-17,299.52,Home,Karaganda,completed
ORD-000742,U1064,2025-10-29,197.56,Beauty,Almaty,completed
ORD-000174,U1014,2025-12-16,106.07,Clothing,Almaty,completed
ORD-000738,U1064,2025-02-27,71.82,Accessories,Almaty,completed
ORD-000634,U1051,2024-09-21,89.54,Accessories,Almaty,completed
ORD-002026,U1338,2024-06-26,53.11,Clothing,Astana,completed
ORD-000548,U1042,2025-10-27,59.01,Accessories,Aktobe,completed
ORD-001581,U1220,2024-05-10,118.75,Clothing,Kostanay,completed
ORD-001070,U1104,2024-06-16,137.58,Electronics,Pavlodar,completed
ORD-002072,U1355,2024-08-25,47.53,Books,Atyrau,completed
ORD-001661,U1230,2024-03-09,47.63,Books,Almaty,completed
ORD-001242,U1155,2025-11-28,37.73,Accessories,Pavlodar,completed
ORD-001406,U1196,2025-01-12,33.04,Books,Shymkent,completed
ORD-001889,U1281,2024-07-13,75.41,Beauty,Pavlodar,completed
ORD-001313,U1183,2025-03-24,129.93,Sports,Astana,completed
ORD-001306,U1183,2024-02-12,39.66,Books,Astana,completed
ORD-000165,U1014,2025-09-27,127.76,Books,Almaty,completed
ORD-001589,U1221,2024-05-07,133.97,Sports,Pavlodar,completed
ORD-001560,U1218,2024-02-05,238.09,Electronics,Kostanay,completed
ORD-000542,U1042,2025-09-01,215.61,Accessories,Aktobe,completed
ORD-001734,U1241,2024-07-16,58.86,Books,Atyrau,completed
ORD-000252,U1020,2025-08-30,121.53,Home,Astana,completed
ORD-000072,U1006,2025-12-18,128.76,Books,Almaty,completed
ORD-000452,U1036,2025-07-07,219.54,Accessories,Pavlodar,completed
ORD-001152,U1114,2024-10-15,37.47,Books,Atyrau,completed
ORD-001781,U1248,2024-08-19,122.01,Home,Aktobe,completed
ORD-001434,U1200,2024-03-28,187.23,Clothing,Karaganda,completed
ORD-001410,U1197,2024-03-16,45.04,Books,Atyrau,completed
ORD-000344,U1028,2025-09-22,93.45,Home,Shymkent,completed
ORD-000200,U1017,2025-07-16,124.35,Home,Kostanay,completed
ORD-001727,U1239,2025-04-14,117.39,Books,Atyrau,completed
ORD-001397,U1195,2024-03-10,218.19,Home,Karaganda,completed
ORD-001789,U1249,2024-07-11,119.3,Home,Kostanay,completed
ORD-000066,U1006,2025-09-02,88.06,Beauty,Almaty,completed
ORD-000518,U1040,2025-11-10,41.43,Books,Astana,completed
ORD-001332,U1186,2024-05-13,134.69,Home,Astana,completed
ORD-001483,U1207,2024-11-21,166.56,Electronics,Atyrau,completed
ORD-000390,U1031,2025-11-22,144.65,Sports,Kostanay,completed
ORD-000401,U1032,2025-11-30,218.26,Clothing,Shymkent,completed
ORD-001057,U1102,2025-09-16,23.87,Books,Almaty,completed
ORD-001386,U1193,2024-03-17,31.59,Books,Almaty,completed
ORD-001198,U1132,2025-12-01,48.92,Accessories,Almaty,completed
ORD-000474,U1037,2025-09-15,90.16,Beauty,Kostanay,completed
ORD-001931,U1299,2024-08-12,26.7,Accessories,Aktobe,completed
ORD-000180,U1015,2025-10-06,302.39,Sports,Shymkent,completed
ORD-000257,U1020,2025-12-02,43.62,Books,Astana,completed
ORD-002112,U1032,31/11/2025,135.56,Clothing,Kostanay,completed
ORD-000350,U1028,2025-12-03,141.72,Books,Shymkent,completed
ORD-000157,U1013,2025-10-27,265.46,Electronics,Atyrau,completed
ORD-001901,U1286,2024-05-12,85.57,Beauty,Karaganda,completed
ORD-000583,U1045,2025-10-02,69.4,Accessories,Astana,completed
ORD-000045,U1004,2025-12-16,41.6,Clothing,Pavlodar,completed
ORD-001604,U1222,2025-05-14,138.52,Beauty,Aktobe,completed
ORD-001488,U1208,2024-09-07,163.1,Sports,Kostanay,completed
ORD-001479,U1206,2025-05-30,288.08,Clothing,Atyrau,completed
ORD-000787,U1069,2025-12-25,77.33,Accessories,Almaty,completed
ORD-001649,U1228,2024-06-30,1049.73,Electronics,Almaty,completed
ORD-000970,U1091,2024-11-15,37.56,Books,Pavlodar,completed
ORD-001476,U1206,2024-08-26,96.09,Sports,Atyrau,completed
ORD-000967,U1090,2025-11-15,108.41,Beauty,Shymkent,completed
ORD-001928,U1299,2024-03-27,33.55,Beauty,Aktobe,completed
ORD-001498,U1210,2024-01-13,425.57,Electronics,Shymkent,completed
ORD-002058,U1350,2024-09-13,153.57,Home,Shymkent,completed
ORD-000453,U1036,2025-07-30,216.65,Home,Pavlodar,completed
ORD-000147,U1012,2025-11-17,61.52,Beauty,Astana,completed
ORD-000757,U1066,2025-08-19,119.91,Sports,Karaganda,completed
ORD-001309,U1183,2024-04-17,76.62,Accessories,Astana,completed
ORD-000380,U1030,2025-12-13,112.55,Clothing,Aktobe,completed
ORD-000631,U1050,2025-12-07,39.2,Books,Kostanay,completed
ORD-000447,U1035,2025-11-03,105.53,Clothing,Astana,completed
ORD-000248,U1020,2025-08-14,559.83,Electronics,Astana,completed
ORD-001760,U1245,2024-11-26,172.41,Home,Astana,completed
ORD-000826,U1074,2024-12-07,54.11,Books,Pavlodar,completed
ORD-000711,U1061,2024-08-31,114.09,Clothing,Karaganda,completed
ORD-001268,U1169,2025-12-31,130.96,Home,Astana,completed
ORD-001659,U1229,2024-10-30,166.06,Electronics,Aktobe,completed
ORD-001792,U1249,2024-11-10,194.81,Electronics,Kostanay,completed
ORD-000398,U1032,2025-08-22,108.81,Home,Shymkent,completed
ORD-000854,U1078,2024-06-02,201.52,Electronics,Atyrau,completed
ORD-002027,U1338,2024-08-22,106.89,Sports,Astana,completed
ORD-000235,U1019,2025-10-17,217.53,Sports,Shymkent,completed
ORD-000115,U1010,2025-07-08,258.34,Home,Kostanay,completed
ORD-002013,U1333,2024-10-26,42.81,Home,Shymkent,completed
ORD-001221,U1144,2025-11-16,40.06,Beauty,Pavlodar,completed
ORD-001277,U1174,2025-11-07,38.48,Home,Almaty,completed
ORD-000037,U1004,2025-07-25,60.8,Clothing,Pavlodar,completed
ORD-002021,U1337,2024-05-04,96.55,Home,Pavlodar,completed
ORD-001207,U1137,2025-12-11,102.65,Sports,Kostanay,completed
ORD-001603,U1222,2025-04-19,105.46,Clothing,Aktobe,completed
ORD-001500,U1210,2024-06-14,70.09,Books,Shymkent,completed
ORD-000867,U1079,2024-10-05,189.62,Electronics,Almaty,completed
ORD-000569,U1044,2025-10-14,69.36,Accessories,Karaganda,completed
ORD-000089,U1008,2025-08-26,122.9,Clothing,Pavlodar,completed
ORD-001992,U1323,2024-07-06,131.63,Clothing,Atyrau,completed
ORD-000906,U1085,2024-11-12,84.49,Beauty,Astana,completed
ORD-001318,U1184,2024-05-29,46.16,Accessories,Almaty,completed
ORD-000843,U1077,2024-05-11,66.77,Accessories,Atyrau,completed
ORD-000973,U1091,2025-09-03,119.14,Sports,Pavlodar,completed
ORD-000123,U1010,2025-10-06,63.43,Books,Kostanay,completed
ORD-001936,U1301,2024-08-09,48.27,Electronics,Atyrau,completed
ORD-000112,U1009,2025-11-29,95.19,Accessories,Almaty,completed
ORD-000268,U1021,2025-09-14,151.47,Sports,Astana,completed
ORD-000584,U1045,2025-10-04,183.92,Home,Astana,completed
ORD-000877,U1081,2024-08-10,148.91,Electronics,Karaganda,completed
ORD-001008,U1096,2025-12-28,36.99,Beauty,Shymkent,completed
ORD-000294,U1023,2025-08-21,70.52,Beauty,Kostanay,completed
ORD-000954,U1089,2025-05-29,460.02,Electronics,Karaganda,completed
ORD-001761,U1245,2025-01-01,189.31,Electronics,Astana,completed
ORD-000408,U1033,2025-08-18,177.52,Clothing,Karaganda,completed
ORD-001966,U1311,2024-09-11,28.25,Books,Karaganda,completed
ORD-000733,U1064,2024-05-12,196.57,Accessories,Almaty,completed
ORD-000698,U1059,2025-06-01,29.46,Beauty,Shymkent,completed
ORD-001772,U1247,2024-01-30,321.06,Clothing,Atyrau,completed
ORD-000758,U1066,2025-09-26,152.53,Beauty,Karaganda,completed
ORD-000172,U1014,2025-11-26,79.56,Books,Almaty,completed
ORD-000336,U1027,2025-11-05,271.81,Clothing,Karaganda,completed
ORD-000550,U1042,2025-11-22,121.91,Accessories,Aktobe,completed
ORD-000188,U1016,2025-08-03,264.37,Accessories,Almaty,completed
ORD-000069,U1006,2025-10-14,98.87,Books,Almaty,completed
ORD-000501,U1039,2025-08-24,90.84,Clothing,Atyrau,completed
ORD-000811,U1073,2024-06-25,194.1,Electronics,Aktobe,completed
ORD-001920,U1296,2024-01-24,156.16,Electronics,Atyrau,completed
ORD-000163,U1014,2025-09-15,48.17,Books,Almaty,completed
ORD-000119,U1010,2025-09-07,62.64,Books,Kostanay,completed
ORD-001240,U1153,2025-12-31,45.6,Sports,Atyrau,completed
ORD-000653,U1053,2024-11-09,805.99,Electronics,Shymkent,completed
ORD-000073,U1006,2025-12-22,39.44,Beauty,Almaty,completed
ORD-001352,U1189,2024-03-27,52.57,Accessories,Aktobe,completed
ORD-001694,U1234,2024-06-13,105.35,Accessories,Shymkent,completed
ORD-000679,U1057,2024-12-15,46.57,Accessories,Aktobe,completed
ORD-002070,U1355,2024-04-25,75.16,Beauty,Atyrau,completed
ORD-001471,U1205,2024-02-14,95.08,Clothing,Kostanay,completed
ORD-000786,U1069,2025-12-11,69.79,Home,Almaty,completed
ORD-000713,U1061,2024-10-29,61.28,Books,Karaganda,completed
ORD-001599,U1222,2024-11-01,110.91,Home,Aktobe,completed
ORD-000405,U1033,2025-07-14,227.6,Clothing,Karaganda,completed
ORD-000710,U1061,2024-07-16,79.94,Home,Karaganda,completed
ORD-001001,U1095,2025-06-06,37.57,Beauty,Karaganda,completed
ORD-001298,U1181,2025-03-18,126.23,Books,Almaty,completed
ORD-002009,U1331,2024-01-28,96.21,Home,Karaganda,completed
ORD-000260,U1021,2025-07-05,151.57,Accessories,Astana,completed
ORD-001393,U1194,2024-02-27,152.19,Clothing,Pavlodar,completed
ORD-000798,U1070,2025-08-26,141.38,Home,Shymkent,completed
ORD-000837,U1076,2024-10-07,284.16,Sports,Astana,completed
ORD-001927,U1298,2024-07-15,30.88,Beauty,Pavlodar,completed
ORD-000923,U1086,2025-12-18,35.68,Books,Aktobe,completed
ORD-001583,U1220,2024-06-08,46.74,Accessories,Kostanay,completed
ORD-000285,U1022,2025-12-05,32.13,Books,Almaty,completed
ORD-001143,U1113,2025-03-07,76.76,Books,Pavlodar,completed
ORD-001035,U1100,2024-10-19,86.56,Electronics,Pavlodar,completed
ORD-000844,U1077,2024-07-31,113.39,Beauty,Atyrau,completed
ORD-000426,U1034,2025-08-25,401.75,Home,Almaty,completed
ORD-000011,U1002,2025-08-11,88.9,Accessories,Shymkent,completed
ORD-000707,U1060,2025-05-26,75.04,Books,Pavlodar,completed
ORD-000420,U1034,2025-07-09,342.74,Sports,Almaty,completed
ORD-000280,U1022,2025-08-25,134.75,Sports,Almaty,completed
ORD-001405,U1196,2024-12-17,153.52,Home,Shymkent,completed
ORD-001210,U1138,2025-11-27,15.1,Books,Aktobe,completed
ORD-001150,U1114,2024-06-24,174.04,Clothing,Atyrau,completed
ORD-000900,U1084,2024-06-25,61.88,Accessories,Astana,completed
ORD-001858,U1266,2024-04-16,39.96,Accessories,Kostanay,completed
ORD-000210,U1017,2025-10-13,114.99,Accessories,Kostanay,completed
ORD-001114,U1109,2025-12-16,58.61,Beauty,Karaganda,completed
ORD-000642,U1051,2025-12-19,89.76,Clothing,Almaty,completed
ORD-000924,U1087,2024-09-12,65.63,Books,Aktobe,completed
ORD-001418,U1198,2024-03-24,67.86,Accessories,Aktobe,completed
ORD-001057,U1102,2025-09-16,23.87,Books,Almaty,completed
ORD-000585,U1045,2025-10-10,352.28,Electronics,Astana,completed
ORD-001331,U1185,2025-02-03,146.95,Electronics,Pavlodar,completed
ORD-000433,U1034,2025-12-19,249.19,Sports,Almaty,completed
ORD-000945,U1089,2024-07-27,74.56,Books,Karaganda,completed
ORD-000904,U1084,2025-10-19,62.45,Sports,Astana,completed
ORD-000265,U1021,2025-08-19,84.36,Sports,Astana,completed
ORD-000685,U1058,2024-08-25,113.85,Accessories,Kostanay,completed
ORD-000637,U1051,2025-03-24,137.29,Clothing,Almaty,completed
ORD-001542,U1215,2025-05-21,132.82,Beauty,Almaty,completed
ORD-000614,U1049,2024-08-09,57.81,Beauty,Kostanay,completed
ORD-001205,U1135,2025-11-27,65.16,Home,Atyrau,completed
ORD-000160,U1013,2025-11-16,172.09,Sports,Atyrau,completed
ORD-001244,U1156,2025-11-27,81.04,Sports,Karaganda,completed
ORD-001615,U1224,2024-04-03,54.09,Books,Almaty,completed
ORD-000858,U1078,2025-01-28,29.74,Beauty,Atyrau,completed
ORD-000940,U1088,2025-02-01,108.72,Accessories,Almaty,completed
ORD-001216,U1141,2025-12-13,155.89,Clothing,Pavlodar,completed
ORD-000234,U1019,2025-09-08,186.88,Sports,Shymkent,completed
ORD-000847,U1077,2025-01-22,76.2,Clothing,Atyrau,completed
ORD-001585,U1220,2024-09-30,153.73,Electronics,Kostanay,completed
ORD-001636,U1227,2024-01-02,92.88,Sports,Karaganda,completed
ORD-000678,U1056,2025-10-20,35.65,Accessories,Kostanay,completed
ORD-000493,U1038,2025-11-07,256.64,Home,Almaty,completed
ORD-001151,U1114,2024-09-16,96.22,Beauty,Atyrau,completed
ORD-000595,U1046,2025-09-15,73.05,Clothing,Astana,completed
ORD-001540,U1215,2024-11-23,186.94,Accessories,Almaty,completed
ORD-001916,U1293,2024-10-18,31.03,Accessories,Karaganda,completed
ORD-001809,U1253,2024-06-28,61.06,Clothing,Kostanay,completed
ORD-001870,U1271,2024-01-29,359.58,Electronics,Karaganda,completed
ORD-000032,U1003,2025-11-13,113.36,Clothing,Karaganda,completed
ORD-000424,U1034,2025-08-05,283.22,Beauty,Almaty,completed
ORD-001015,U1097,2025-06-18,155.64,Home,Pavlodar,completed
ORD-000417,U1033,2025-12-20,44.68,Beauty,Karaganda,completed
ORD-000150,U1012,2025-12-13,66.1,Books,Astana,completed
ORD-001276,U1173,2025-12-12,82.05,Home,Kostanay,completed
ORD-001643,U1227,2024-12-21,56.64,Home,Karaganda,completed
ORD-000381,U1030,2025-12-31,205.94,Clothing,Aktobe,completed
ORD-001647,U1228,2024-05-26,83.18,Home,Almaty,completed
ORD-001095,U1106,2025-07-03,66.03,Accessories,Shymkent,completed
ORD-001686,U1233,2024-03-07,157.59,Sports,Karaganda,completed
ORD-000092,U1008,2025-10-11,248.88,Electronics,Pavlodar,completed
ORD-000760,U1066,2025-10-05,114.01,Beauty,Karaganda,completed
ORD-002121,U1058,2024-07-05,-144.21,Beauty,Kostanay,refunded
ORD-000366,U1030,2025-07-29,84.28,Clothing,Aktobe,completed
ORD-001905,U1288,2024-03-23,73.76,Beauty,Aktobe,completed
ORD-001458,U1203,2024-08-10,75.11,Clothing,Astana,completed
ORD-000108,U1009,2025-10-06,282.25,Home,Almaty,completed
ORD-001379,U1192,2024-08-14,179.26,Sports,Aktobe,completed
ORD-001289,U1180,2025-12-24,108.02,Clothing,Shymkent,completed
ORD-001426,U1198,2025-05-15,161.98,Home,Aktobe,completed
ORD-001971,U1313,2024-10-14,36.52,Books,Almaty,completed
ORD-001613,U1223,2025-05-28,65.77,Books,Kostanay,completed
ORD-000058,U1005,2025-12-19,780.63,Electronics,Atyrau,completed
ORD-001710,U1236,2025-05-02,195.42,Electronics,Atyrau,completed
ORD-001262,U1166,2025-12-28,73.15,Beauty,Aktobe,completed
ORD-000356,U1029,2025-09-12,53.72,Beauty,Aktobe,completed
ORD-001639,U1227,2024-05-16,44.18,Books,Karaganda,completed
ORD-001350,U1189,2024-01-24,165.34,Home,Aktobe,completed
ORD-001126,U1111,2024-12-30,76.25,Beauty,Shymkent,completed
ORD-001099,U1107,2025-06-08,31.46,Books,Kostanay,completed
ORD-000113,U1009,2025-12-12,93.0,Accessories,Almaty,completed
ORD-000589,U1045,2025-12-11,215.49,Sports,Astana,completed
ORD-001116,U1110,2024-09-13,331.45,Electronics,Shymkent,completed
ORD-001374,U1191,2025-05-31,50.95,Books,Shymkent,completed
ORD-001111,U1109,2025-04-08,184.19,Electronics,Karaganda,completed
ORD-000992,U1094,2024-10-31,172.32,Clothing,Almaty,completed
ORD-001271,U1171,2025-12-13,92.9,Home,Shymkent,completed
ORD-000214,U1017,2025-12-13,212.7,Sports,Kostanay,completed
ORD-001007,U1096,2025-12-09,153.62,Home,Shymkent,completed
ORD-000049,U1005,2025-08-31,436.84,Electronics,Atyrau,completed
ORD-000906,U1085,2024-11-12,84.49,Beauty,Astana,completed
ORD-001321,U1184,2025-02-15,53.69,Books,Almaty,completed
ORD-002003,U1327,2024-01-23,62.27,Beauty,Astana,completed
ORD-000892,U1083,2024-12-06,46.4,Beauty,Almaty,completed
ORD-001784,U1248,2025-05-09,355.81,Electronics,Aktobe,completed
ORD-001654,U1229,2024-02-15,119.25,Electronics,Aktobe,completed
ORD-000600,U1047,2025-01-25,169.54,Home,Atyrau,completed
ORD-001708,U1236,2024-10-12,363.5,Home,Atyrau,completed
ORD-001110,U1109,2024-12-31,62.16,Beauty,Karaganda,completed
ORD-000278,U1022,2025-08-05,549.91,Accessories,Almaty,completed
ORD-001802,U1251,2024-08-21,115.85,Accessories,Astana,completed
ORD-001743,U1242,2024-09-02,140.25,Home,Astana,completed
ORD-000412,U1033,2025-10-24,163.85,Clothing,Karaganda,completed
ORD-000808,U1072,2025-06-13,75.77,Accessories,Aktobe,completed
ORD-001997,U1325,2024-03-29,10.35,Books,Almaty,completed
ORD-001090,U1105,2025-08-29,32.57,Books,Karaganda,completed
ORD-001080,U1105,2024-06-14,41.22,Books,Karaganda,completed
ORD-000657,U1053,2025-05-03,126.45,Sports,Shymkent,completed
ORD-000187,U1016,2025-07-24,185.72,Beauty,Almaty,completed
ORD-001728,U1240,2024-04-27,80.83,Accessories,Pavlodar,completed
ORD-001409,U1197,2024-01-31,96.31,Clothing,Atyrau,completed
ORD-000984,U1093,2024-09-24,87.53,Beauty,Aktobe,completed
ORD-000121,U1010,2025-09-21,136.03,Beauty,Kostanay,completed
ORD-002120,U1136,2025-06-28,-80.99,Beauty,Aktobe,refunded
ORD-000086,U1008,2025-07-28,170.05,Accessories,Pavlodar,completed
ORD-001744,U1242,2025-01-01,161.01,Clothing,Astana,completed
ORD-000386,U1031,2025-10-25,206.12,Beauty,Kostanay,completed
ORD-001228,U1147,2025-11-18,49.15,Accessories,Pavlodar,completed
ORD-000491,U1038,2025-11-03,362.09,Beauty,Almaty,completed
ORD-000290,U1023,2025-07-12,57.59,Books,Kostanay,completed
ORD-001655,U1229,2024-04-15,71.93,Beauty,Aktobe,completed
ORD-000505,U1039,2025-10-10,63.99,Books,Atyrau,completed
ORD-000693,U1058,2025-11-25,162.08,Accessories,Kostanay,completed
ORD-000135,U1011,2025-10-11,207.41,Sports,Shymkent,completed
ORD-000239,U1019,2025-12-03,141.18,Home,Shymkent,completed
ORD-000918,U1086,2025-01-17,48.69,Books,Aktobe,completed
ORD-000797,U1070,2025-07-20,74.22,Sports,Shymkent,completed
ORD-000932,U1087,2025-11-07,122.04,Home,Aktobe,completed
ORD-001664,U1230,2024-05-31,162.39,Beauty,Almaty,completed
ORD-001314,U1183,2025-04-13,328.35,Home,Astana,completed
ORD-000396,U1032,2025-07-29,68.68,Books,Shymkent,completed
ORD-001020,U1098,2024-09-23,96.32,Clothing,Atyrau,completed
ORD-001895,U1284,2024-05-20,139.83,Beauty,Atyrau,completed
ORD-000343,U1028,2025-09-20,104.34,Accessories,Shymkent,completed
ORD-001062,U1103,2024-11-24,245.59,Electronics,Astana,completed
ORD-000370,U1030,2025-09-04,304.07,Home,Aktobe,completed
ORD-001878,U1276,2024-02-09,11.23,Accessories,Shymkent,completed
ORD-001442,U1201,2024-01-28,114.33,Clothing,Astana,completed
ORD-001874,U1274,2024-04-28,69.63,Accessories,Almaty,completed
ORD-001570,U1219,2024-01-27,107.58,Sports,Aktobe,completed
ORD-001645,U1227,2025-02-22,136.76,Sports,Karaganda,completed
ORD-001101,U1107,2025-09-03,58.66,Sports,Kostanay,completed
ORD-001856,U1265,2024-01-18,97.72,Electronics,Astana,completed
ORD-000063,U1006,2025-08-15,233.42,Clothing,Almaty,completed
ORD-000912,U1086,2024-05-19,118.12,Electronics,Aktobe,completed
ORD-002107,U1354,2025-11-30,,Accessories,Karaganda,completed
ORD-001846,U1262,2024-02-04,93.2,Sports,Aktobe,completed
ORD-002033,U1341,2024-02-09,38.32,Clothing,Almaty,completed
ORD-000903,U1084,2025-05-27,102.68,Clothing,Astana,completed
ORD-000363,U1029,2025-12-24,404.19,Electronics,Aktobe,completed
ORD-001815,U1253,2025-02-04,89.58,Accessories,Kostanay,completed
ORD-000317,U1025,2025-11-24,122.7,Beauty,Karaganda,completed
ORD-000199,U1017,2025-07-09,84.73,Beauty,Kostanay,completed
ORD-000708,U1060,2025-07-07,108.69,Sports,Pavlodar,completed
ORD-000448,U1035,2025-11-30,102.65,Beauty,Astana,completed
ORD-001432,U1199,2025-01-26,315.92,Electronics,Pavlodar,completed
ORD-000373,U1030,2025-10-26,130.86,Books,Aktobe,completed
ORD-001021,U1098,2025-02-11,263.37,Electronics,Atyrau,completed
ORD-001998,U1325,2024-08-20,37.42,Clothing,Almaty,completed
ORD-001958,U1309,2024-02-13,519.15,Electronics,Pavlodar,completed
ORD-000143,U1012,2025-08-27,544.36,Electronics,Astana,completed
ORD-001720,U1238,2024-09-26,61.05,Books,Shymkent,completed
ORD-001230,U1148,2025-12-27,107.52,Electronics,Atyrau,completed
ORD-000628,U1050,2025-02-16,198.63,Electronics,Kostanay,completed
ORD-000788,U1070,2024-05-06,64.44,Sports,Shymkent,completed
ORD-000670,U1055,2025-04-16,122.84,Clothing,Aktobe,completed
ORD-000010,U1002,2025-07-19,236.77,Home,Shymkent,completed
ORD-001303,U1182,2024-06-26,111.05,Clothing,Karaganda,completed
ORD-001084,U1105,2024-09-30,42.52,Books,Karaganda,completed
ORD-000004,U1001,2025-08-27,96.86,Beauty,Astana,completed
ORD-001719,U1238,2024-05-31,121.0,Home,Shymkent,completed
ORD-000196,U1016,2025-10-21,97.56,Sports,Almaty,completed
ORD-001821,U1254,2024-10-17,152.44,Clothing,Shymkent,completed
ORD-001835,U1257,2024-02-28,58.24,Beauty,Almaty,completed
ORD-001141,U1113,2024-09-25,48.22,Accessories,Pavlodar,completed
ORD-000125,U1010,2025-10-24,115.67,Accessories,Kostanay,completed
ORD-000042,U1004,2025-10-28,168.89,Clothing,Pavlodar,completed
ORD-000528,U1041,2025-07-31,154.16,Beauty,Almaty,completed
ORD-001073,U1104,2024-10-25,286.58,Electronics,Pavlodar,completed
ORD-001191,U1129,2025-11-17,73.9,Sports,Almaty,completed
ORD-001223,U1145,2025-12-13,56.83,Clothing,Almaty,completed
ORD-002045,U1344,2024-01-25,84.59,Sports,Kostanay,completed
ORD-000168,U1014,2025-11-03,114.62,Home,Almaty,completed
ORD-000720,U1062,2024-12-10,159.75,Electronics,Atyrau,completed
ORD-000465,U1036,2025-12-29,62.28,Accessories,Pavlodar,completed
ORD-002010,U1331,2024-06-07,31.79,Beauty,Karaganda,completed
ORD-001543,U1215,2025-05-29,135.07,Beauty,Almaty,completed
ORD-000534,U1041,2025-11-11,238.47,Clothing,Almaty,completed
ORD-002062,U1352,2024-01-17,147.87,Electronics,Pavlodar,completed
ORD-001887,U1281,2024-04-15,341.95,Electronics,Pavlodar,completed
ORD-002017,U1335,2024-07-12,100.7,Electronics,Atyrau,completed
ORD-001619,U1224,2025-03-12,96.27,Sports,Almaty,completed
ORD-000882,U1082,2024-08-17,139.79,Books,Karaganda,completed
ORD-001866,U1269,2024-10-25,94.17,Electronics,Aktobe,completed
ORD-001962,U1310,2024-09-19,55.19,Clothing,Aktobe,completed
ORD-001679,U1232,2024-04-23,205.54,Beauty,Pavlodar,completed
ORD-002075,U1357,2024-01-12,70.54,Sports,Shymkent,completed
ORD-000375,U1030,2025-11-04,213.34,Home,Aktobe,completed
ORD-000704,U1060,2024-06-27,200.28,Home,Pavlodar,completed
ORD-000284,U1022,2025-10-29,156.38,Beauty,Almaty,completed
ORD-000972,U1091,2025-04-12,70.57,Accessories,Pavlodar,completed
ORD-000781,U1069,2025-04-24,99.69,Sports,Almaty,completed
ORD-001806,U1252,2024-05-31,101.69,Books,Kostanay,completed
ORD-000794,U1070,2024-12-14,67.32,Clothing,Shymkent,completed
ORD-001176,U1121,2025-11-29,40.7,Books,Astana,completed
ORD-001823,U1255,2024-04-08,78.27,Books,Kostanay,completed
ORD-000193,U1016,2025-09-22,116.14,Sports,Almaty,completed
ORD-001381,U1192,2024-10-14,81.61,Home,Aktobe,completed
ORD-001813,U1253,2024-12-05,168.59,Sports,Kostanay,completed
ORD-000245,U1020,2025-08-07,116.33,Books,Astana,completed
ORD-002002,U1326,2024-10-27,104.94,Clothing,Atyrau,completed
ORD-000061,U1006,2025-08-09,92.64,Books,Almaty,completed
ORD-001833,U1257,2024-01-01,69.49,Clothing,Almaty,completed
ORD-000368,U1030,2025-08-11,312.29,Home,Aktobe,completed
ORD-001402,U1196,2024-05-28,195.31,Clothing,Shymkent,completed
